domain,dataset,model,seed,example_id,source_row,label,k,full_utility,empty_selected_utility,oracle_utility,oracle_headroom,full_primary,oracle_primary,oracle_subset,attention_shapley_spearman,top_attention_harmful,harmful_item_fraction,sign_reversal_fraction,mean_marginal_spread,mean_abs_pair_interaction,max_abs_pair_interaction,mean_abs_loo_shapley_gap,attention,loo,shapley
tkg,gdelt,xERTE,17,41,8041,,5,-9.87898063659668,-9.92394733428955,-9.87898063659668,0.0,0.0003136762825306505,0.0003136762825306505,31,0.3,0.0,0.0,0.0,0.0016880035400390625,0.00042176246643066406,0.00078582763671875,0.0008161544799804684,"[0.06837204098701477, 0.037770118564367294, 0.037252940237522125, 0.03179222717881203, 0.030961839482188225]","[0.01425933837890625, 0.0062713623046875, 0.007571220397949219, 0.00482940673828125, 0.007954597473144531]","[0.015496555964152016, 0.007060035069783529, 0.008353217442830404, 0.005386654535929361, 0.008670234680175783]"
tkg,gdelt,xERTE,17,42,8042,,5,-8.873798370361328,-8.867433547973633,-8.865653991699219,0.008144378662109375,0.0008764241938479245,0.0008904719725251198,8,-0.6,1.0,0.8,0.0,0.00042514801025390626,0.0001064300537109375,0.0002307891845703125,0.0001564280192057293,"[0.06960497796535492, 0.046596407890319824, 0.036363594233989716, 0.03548748418688774, 0.03506561368703842]","[-0.000732421875, -0.004241943359375, -0.0018711090087890625, 0.00171661376953125, -0.0005064010620117188]","[-0.0008113543192545573, -0.004579798380533855, -0.0020855426788330077, 0.0017429033915201825, -0.0006310304005940756]"
tkg,gdelt,xERTE,17,43,8043,,5,-10.257174491882324,-10.274394035339355,-10.256465911865234,0.0007085800170898438,0.00022261799313127995,0.00022301515855360776,29,0.39999999999999997,0.0,0.2,0.2,0.0009464263916015625,0.00023555755615234375,0.0004558563232421875,0.00044708251953125,"[0.059545304626226425, 0.05358640477061272, 0.040006086230278015, 0.03815320506691933, 0.03712952509522438]","[0.0069522857666015625, -0.0007085800170898438, 0.004637718200683594, 0.0025758743286132812, 0.0015268325805664062]","[0.007552878061930338, -0.0003332932790120443, 0.005164639155069988, 0.0029760360717773432, 0.0018592834472656251]"
tkg,gdelt,xERTE,17,44,8044,,5,-10.373495101928711,-10.389345169067383,-10.372669219970703,0.0008258819580078125,0.00019778481510002166,0.0001981375098694116,29,0.39999999999999997,0.0,0.2,0.0,0.00087890625,0.000218963623046875,0.00047588348388671875,0.0004135131835937499,"[0.06390403211116791, 0.05004208907485008, 0.03768886253237724, 0.03407030925154686, 0.03384769335389137]","[0.007305145263671875, -0.0008258819580078125, 0.0041046142578125, 0.002105712890625, 0.0010929107666015625]","[0.00793601671854655, -0.00046895345052083335, 0.004571453730265299, 0.0024426937103271484, 0.001368856430053711]"
tkg,gdelt,xERTE,17,45,8045,,5,-7.686013221740723,-7.681510925292969,-7.678628444671631,0.007384777069091797,0.0029325513169169426,0.0030030030757188797,12,0.0,1.0,0.6,0.0,0.0004787445068359375,0.00011868476867675782,0.000293731689453125,0.00021677017211914058,"[0.06219048053026199, 0.03775891661643982, 0.035990361124277115, 0.03590256720781326, 0.03537537530064583]","[-0.002624988555908203, -0.0022487640380859375, 0.00012683868408203125, 0.0017528533935546875, -0.0025920867919921875]","[-0.0023764133453369144, -0.002082681655883789, 0.0003654797871907552, 0.0020790735880533854, -0.0024877548217773437]"
tkg,gdelt,xERTE,17,46,8046,,5,-12.374516487121582,-12.398691177368164,-12.374516487121582,0.0,0.00014721036131959409,0.00014721036131959409,31,0.6,0.0,0.0,0.0,0.001012420654296875,0.0002535343170166016,0.000545501708984375,0.0004999160766601559,"[0.07515329867601395, 0.0458592064678669, 0.03591878339648247, 0.03391484171152115, 0.03381715714931488]","[0.00299072265625, 0.010626792907714844, 0.0036115646362304688, 0.0012941360473632812, 0.0031518936157226562]","[0.003564882278442383, 0.011360057195027667, 0.00401151974995931, 0.0017306486765543622, 0.003507582346598307]"
tkg,gdelt,xERTE,17,47,8047,,5,-10.36137866973877,-10.356531143188477,-10.348281860351562,0.013096809387207031,0.00018525379709899426,0.00018497965356800705,18,0.0,1.0,0.6,0.0,0.000502777099609375,0.00012526512145996093,0.000278472900390625,0.00015650431315104166,"[0.06170802563428879, 0.04264817759394646, 0.03637482970952988, 0.03493629768490791, 0.032732658088207245]","[-0.006133079528808594, 0.006789207458496094, -0.00040149688720703125, -0.006123542785644531, 0.0007333755493164062]","[-0.006197818120320638, 0.007133754094441732, -0.0003217538197835287, -0.006306060155232747, 0.0008443514506022134]"
tkg,gdelt,xERTE,17,48,8048,,5,-9.942861557006836,-9.927122116088867,-9.924764633178711,0.018096923828125,0.0002453385677654296,0.0002479543909430504,8,0.39999999999999997,1.0,0.8,0.0,0.0007213592529296875,0.00017735958099365234,0.0004749298095703125,0.00031414031982421873,"[0.06668508052825928, 0.03838464245200157, 0.035646453499794006, 0.03503456711769104, 0.03299250081181526]","[-0.0040645599365234375, -0.004075050354003906, -0.004955291748046875, 0.001369476318359375, -0.005584716796875]","[-0.0036394278208414714, -0.0037510871887207033, -0.004725742340087891, 0.001820834477742513, -0.0054440180460611975]"
tkg,gdelt,xERTE,17,49,8049,,5,-9.390203475952148,-9.308034896850586,-9.308034896850586,0.0821685791015625,0.00039308174746111035,0.0004182350530754775,0,-0.8999999999999998,1.0,1.0,0.0,0.0012325286865234376,0.00031011104583740235,0.000743865966796875,0.0006496429443359397,"[0.07888395339250565, 0.03894180804491043, 0.03861654922366142, 0.0354454331099987, 0.03528982400894165]","[-0.037693023681640625, -0.012018203735351562, -0.011411666870117188, -0.006793975830078125, -0.011003494262695312]","[-0.038938840230306, -0.012581348419189451, -0.0119775931040446, -0.0071206092834472665, -0.011550188064575195]"
tkg,gdelt,xERTE,17,50,8050,,5,-11.334407806396484,-11.354679107666016,-11.334407806396484,0.0,0.0001717622799333185,0.0001717622799333185,31,0.3,0.0,0.0,0.0,0.0026424407958984377,0.0006572961807250977,0.0012159347534179688,0.0012329101562500002,"[0.06906033307313919, 0.044138841331005096, 0.03611902892589569, 0.03528570756316185, 0.03435570001602173]","[0.004845619201660156, 0.001628875732421875, 0.000988006591796875, 0.0013027191162109375, 0.005341529846191406]","[0.006555906931559244, 0.002860339482625326, 0.0021330833435058596, 0.002220503489176432, 0.006501468022664388]"
tkg,gdelt,xERTE,17,51,8051,,5,-7.857546806335449,-7.76450252532959,-7.76450252532959,0.09304428100585938,0.0018903592135757208,0.0021598271559923887,0,-0.6,1.0,1.0,0.0,0.004276561737060547,0.001066744327545166,0.0018138885498046875,0.002047920227050781,"[0.05542685091495514, 0.04316513612866402, 0.040496889501810074, 0.03819704055786133, 0.03371114656329155]","[-0.022024154663085938, -0.01997661590576172, -0.012517929077148438, -0.014062881469726562, -0.014223098754882812]","[-0.024525483449300126, -0.02227576573689779, -0.014305551846822103, -0.015906810760498047, -0.01603066921234131]"
tkg,gdelt,xERTE,17,52,8052,,5,-10.666114807128906,-10.693480491638184,-10.666114807128906,0.0,0.00018018018454313278,0.00018018018454313278,31,-0.49999999999999994,0.0,0.0,0.0,0.0020246505737304688,0.0005038738250732422,0.0007915496826171875,0.0009552001953125006,"[0.06735721975564957, 0.06119496747851372, 0.03836020082235336, 0.03672921657562256, 0.03561582788825035]","[0.004532814025878906, 0.0030460357666015625, 0.005047798156738281, 0.00373077392578125, 0.006232261657714844]","[0.005686505635579428, 0.004038000106811524, 0.00598429044087728, 0.004536056518554687, 0.007120831807454427]"
tkg,gdelt,xERTE,17,53,8053,,5,-5.49455451965332,-5.548197269439697,-5.49455451965332,0.0,0.20000000298023224,0.20000000298023224,31,0.19999999999999998,0.0,0.0,0.0,0.0017436981201171876,0.00043576955795288086,0.0010919570922851562,0.0008476257324218752,"[0.06590650975704193, 0.058423105627298355, 0.036829378455877304, 0.035828847438097, 0.03514749929308891]","[0.02604818344116211, 0.0037603378295898438, 0.0038623809814453125, 0.008217334747314453, 0.007516384124755859]","[0.027667903900146486, 0.004490995407104493, 0.004352752367655435, 0.008894904454549154, 0.008236193656921386]"
tkg,gdelt,xERTE,17,54,8054,,5,-7.4528961181640625,-7.453742027282715,-7.448698997497559,0.004197120666503906,0.0029069767333567142,0.0029154520016163588,11,0.49999999999999994,0.0,0.4,0.0,0.00021200180053710939,5.2762031555175784e-05,0.00011444091796875,6.644566853841142e-05,"[0.06380333006381989, 0.0598524734377861, 0.03386152163147926, 0.033106498420238495, 0.03005285933613777]","[0.0029497146606445312, 0.00015354156494140625, -0.0026607513427734375, 0.0018510818481445312, -0.0014805793762207031]","[0.0030243317286173504, 0.00017820994059244792, -0.0027581930160522454, 0.001934361457824707, -0.0015328009923299157]"
tkg,gdelt,xERTE,17,55,8055,,5,-10.088733673095703,-10.02596378326416,-10.02596378326416,0.06276988983154297,0.001028806553222239,0.0010917030740529299,0,-0.7999999999999999,1.0,1.0,0.0,0.0029153823852539062,0.000727701187133789,0.0016069412231445312,0.001393890380859376,"[0.058655597269535065, 0.04594477266073227, 0.03281797096133232, 0.030984824523329735, 0.02975793182849884]","[-0.012684822082519531, -0.020101547241210938, -0.008111000061035156, -0.009390830993652344, -0.005512237548828125]","[-0.014433972040812176, -0.021965138117472333, -0.00924367904663086, -0.010656229654947917, -0.006470870971679688]"
tkg,gdelt,xERTE,17,56,8056,,5,-12.267720222473145,-12.338847160339355,-12.267720222473145,0.0,0.00013999719521962106,0.00013999719521962106,31,0.7,0.0,0.0,0.0,0.003906822204589844,0.0009743213653564453,0.0016508102416992188,0.0018613815307617187,"[0.06763914972543716, 0.046698179095983505, 0.04266219586133957, 0.035145752131938934, 0.03318251296877861]","[0.01652240753173828, 0.014329910278320312, 0.006343841552734375, 0.013508796691894531, 0.011115074157714844]","[0.01898229916890462, 0.01624334653218587, 0.007886536916097005, 0.015329170227050784, 0.012685585021972657]"
tkg,gdelt,xERTE,17,57,8057,,5,-6.479419231414795,-6.480185508728027,-6.475220680236816,0.004198551177978516,0.015625,0.015625,30,-0.49999999999999994,1.0,0.2,0.0,0.00030879974365234376,7.719993591308594e-05,0.00012111663818359375,0.00012121200561523442,"[0.06393364816904068, 0.04314756020903587, 0.03724195435643196, 0.03280009329319, 0.03275075927376747]","[-0.004198551177978516, 0.0003857612609863281, 0.0019078254699707031, 0.0002675056457519531, 0.0017976760864257812]","[-0.004166150093078613, 0.00047828356424967446, 0.002085383733113607, 0.0004255135854085287, 0.001943246523539225]"
tkg,gdelt,xERTE,17,58,8058,,5,-8.174139022827148,-8.14281177520752,-8.14281177520752,0.031327247619628906,0.0012330455938354135,0.0012886597542092204,0,-0.8999999999999998,1.0,1.0,0.0,0.0006336212158203125,0.0001590251922607422,0.00044918060302734375,0.0003236770629882822,"[0.09633036702871323, 0.04980691522359848, 0.037287481129169464, 0.032636117190122604, 0.02997136116027832]","[-0.012767791748046875, -0.005458831787109375, -0.0040912628173828125, -0.0049571990966796875, -0.00243377685546875]","[-0.013316949208577476, -0.005845228830973308, -0.004388729731241862, -0.005213816960652671, -0.002562522888183594]"
tkg,gdelt,xERTE,17,59,8059,,5,-9.992059707641602,-9.977100372314453,-9.972551345825195,0.01950836181640625,0.00023691068054176867,0.00023992321803234518,18,-0.3,1.0,0.6,0.0,0.0008434295654296875,0.00021009445190429689,0.000640869140625,0.00033742904663085996,"[0.07023229449987411, 0.06591281294822693, 0.04234456643462181, 0.03931043669581413, 0.03841448947787285]","[-0.007285118103027344, 0.002185821533203125, -0.002796173095703125, -0.008213043212890625, 0.0027561187744140625]","[-0.007826916376749676, 0.002073176701863607, -0.003158521652221679, -0.008843294779459637, 0.0027962207794189455]"
tkg,gdelt,xERTE,17,60,8060,,5,-4.006653785705566,-3.998497247695923,-3.9970498085021973,0.00960397720336914,1.0,1.0,12,-0.3,1.0,0.6,0.0,0.0003412723541259766,8.531808853149415e-05,0.0002551078796386719,0.00012366612752278644,"[0.07259520143270493, 0.047378528863191605, 0.03677695244550705, 0.03167080879211426, 0.03084656223654747]","[-0.006845951080322266, -0.00016260147094726562, 0.0010442733764648438, 0.00043773651123046875, -0.002028942108154297]","[-0.007119925816853841, -0.0002838691075642904, 0.001052367687225342, 0.0004382809003194173, -0.0022433916727701824]"
tkg,gdelt,xERTE,17,61,8061,,5,-7.764839172363281,-7.736629486083984,-7.736629486083984,0.028209686279296875,0.001988071482628584,0.002057613106444478,0,0.7999999999999999,1.0,1.0,0.0,0.0019458770751953126,0.00048450231552124026,0.0009307861328125,0.0009181022644042974,"[0.06449874490499496, 0.0402953177690506, 0.037144482135772705, 0.036435242742300034, 0.035857848823070526]","[-0.00201416015625, -0.0003371238708496094, -0.004139423370361328, -0.010768890380859375, -0.006359577178955078]","[-0.0031005144119262695, -0.0009647607803344728, -0.004967053731282553, -0.011905948321024578, -0.007271409034729005]"
tkg,gdelt,xERTE,17,62,8062,,5,-10.174161911010742,-10.214864730834961,-10.174161911010742,0.0,0.00022779042774345726,0.00022779042774345726,31,0.49999999999999994,0.0,0.0,0.0,0.0037237167358398437,0.0009267330169677734,0.0019865036010742188,0.0017446517944335945,"[0.061207205057144165, 0.060664255172014236, 0.039671365171670914, 0.03893395885825157, 0.03380850702524185]","[0.0074920654296875, 0.011821746826171875, 0.0034332275390625, 0.003977775573730469, 0.0052547454833984375]","[0.00957921346028646, 0.014150492350260419, 0.004992834726969401, 0.005414597193400065, 0.006565682093302409]"
tkg,gdelt,xERTE,17,63,8063,,5,-10.684065818786621,-10.675424575805664,-10.668561935424805,0.015503883361816406,0.00021482276497408748,0.0002162162127206102,24,-0.8999999999999998,1.0,0.6,0.0,0.00047607421875,0.00011889934539794922,0.0003032684326171875,0.0001599438985188799,"[0.04937806352972984, 0.04346884787082672, 0.03388601914048195, 0.031606148928403854, 0.03151624649763107]","[-0.007100105285644531, -0.0075778961181640625, -0.00045680999755859375, 0.0008630752563476562, 0.005217552185058594]","[-0.007224655151367187, -0.007646735509236653, -0.00032951037089029946, 0.00102081298828125, 0.005538845062255859]"
tkg,gdelt,xERTE,17,64,8064,,5,-8.454883575439453,-8.493077278137207,-8.454883575439453,0.0,0.0008319467306137085,0.0008319467306137085,31,0.7,0.0,0.0,0.0,0.0014253616333007812,0.0003560781478881836,0.0006761550903320312,0.0006910324096679693,"[0.07208000868558884, 0.040465742349624634, 0.035841990262269974, 0.034192539751529694, 0.03208789974451065]","[0.015248298645019531, 0.00557708740234375, 0.005436897277832031, 0.005645751953125, 0.00283050537109375]","[0.016377639770507813, 0.006203365325927736, 0.006060552597045898, 0.0062607447306315105, 0.003291400273640951]"
tkg,gdelt,xERTE,17,65,8065,,5,-10.332672119140625,-10.343597412109375,-10.32318115234375,0.009490966796875,0.00022168034047354013,0.00022286605963017792,13,0.7,0.0,0.4,0.0,0.0019277572631835938,0.00047850608825683594,0.0011873245239257812,0.0008956909179687502,"[0.057073548436164856, 0.056433890014886856, 0.041669946163892746, 0.033984702080488205, 0.029377680271863937]","[0.011507034301757812, -0.004550933837890625, 0.0038585662841796875, 0.000553131103515625, -0.00492095947265625]","[0.012999820709228517, -0.0037659327189127605, 0.004896926879882813, 0.0013420263926188151, -0.004547548294067383]"
tkg,gdelt,xERTE,17,66,8066,,5,-9.007852554321289,-9.05280876159668,-9.007852554321289,0.0,0.0004995004856027663,0.0004995004856027663,31,0.7,0.0,0.0,0.0,0.0021104812622070312,0.000527048110961914,0.0009860992431640625,0.0010187149047851567,"[0.08804690092802048, 0.048807889223098755, 0.03472519293427467, 0.03223184868693352, 0.031293634325265884]","[0.009324073791503906, 0.009073257446289062, 0.007846832275390625, 0.005706787109375, 0.00791168212890625]","[0.010797580083211262, 0.01012547810872396, 0.008768240610758463, 0.006467819213867188, 0.008797089258829754]"
tkg,gdelt,xERTE,17,67,8067,,5,-8.116266250610352,-7.978399276733398,-7.978399276733398,0.13786697387695312,0.0013157895300537348,0.0016313213855028152,0,-0.8999999999999998,1.0,1.0,0.0,0.004555511474609375,0.0011403560638427734,0.0029201507568359375,0.0022468566894531267,"[0.08114168792963028, 0.05847923457622528, 0.03901685029268265, 0.03670108690857887, 0.034415729343891144]","[-0.058376312255859375, -0.023611068725585938, -0.017061233520507812, -0.017702102661132812, -0.009881973266601562]","[-0.0622137228647868, -0.026122633616129556, -0.01887971560160319, -0.01962119738260905, -0.011029704411824543]"
tkg,gdelt,xERTE,17,68,8068,,5,-12.93756103515625,-12.874204635620117,-12.874204635620117,0.06335639953613281,0.00014716704026795924,0.00014814814494457096,0,-0.8999999999999998,1.0,1.0,0.0,0.0026165008544921874,0.0006534576416015625,0.001491546630859375,0.0012645721435546888,"[0.08806102722883224, 0.04845961555838585, 0.037919867783784866, 0.03506581485271454, 0.03055000863969326]","[-0.025547027587890625, -0.00885009765625, -0.01076507568359375, -0.006133079528808594, -0.005738258361816406]","[-0.027653137842814132, -0.010130882263183595, -0.011902570724487305, -0.007058382034301758, -0.006611426671346029]"
tkg,gdelt,xERTE,17,69,8069,,5,-10.491765022277832,-10.549872398376465,-10.491765022277832,0.0,0.00024055808898992836,0.00024055808898992836,31,0.8999999999999998,0.0,0.0,0.0,0.002948951721191406,0.0007356643676757812,0.001544952392578125,0.0014133453369140625,"[0.08514134585857391, 0.042723625898361206, 0.03128836676478386, 0.03096085414290428, 0.03082531876862049]","[0.01833820343017578, 0.010631561279296875, 0.009322166442871094, 0.006114006042480469, 0.006634712219238281]","[0.020502567291259766, 0.0121155579884847, 0.010533889134724935, 0.00719141960144043, 0.007763942082722982]"
tkg,gdelt,xERTE,17,70,8070,,5,-12.535706520080566,-12.47214126586914,-12.47214126586914,0.06356525421142578,0.00013363624748308212,0.00013404825585894287,0,-0.9999999999999999,1.0,1.0,0.0,0.0029720306396484376,0.0007412910461425781,0.0012979507446289062,0.0014247894287109392,"[0.06702552735805511, 0.03844863176345825, 0.03643415495753288, 0.0327443853020668, 0.030986517667770386]","[-0.018342018127441406, -0.010560035705566406, -0.010569572448730469, -0.008920669555664062, -0.00804901123046875]","[-0.020367002487182623, -0.011942720413208008, -0.011898295084635416, -0.010127162933349611, -0.009230073293050131]"
tkg,gdelt,xERTE,17,71,8071,,5,-10.839555740356445,-10.784130096435547,-10.784130096435547,0.05542564392089844,0.0002052966592600569,0.00021021651627961546,0,-0.8999999999999998,1.0,1.0,0.0,0.0009637832641601563,0.00024199485778808594,0.000469207763671875,0.0004934310913085939,"[0.05967133864760399, 0.04507278650999069, 0.034141913056373596, 0.031091125681996346, 0.03084484301507473]","[-0.020097732543945312, -0.0074520111083984375, -0.012330055236816406, -0.007228851318359375, -0.0058498382568359375]","[-0.020804548263549806, -0.007883294423421224, -0.012906853357950845, -0.007630968093872071, -0.006199979782104492]"
tkg,gdelt,xERTE,17,72,8072,,5,-10.521023750305176,-10.505950927734375,-10.504728317260742,0.016295433044433594,0.00018487706256564707,0.0001863585493993014,2,0.0,1.0,0.8,0.0,0.0007984161376953125,0.0001993417739868164,0.0004177093505859375,0.00038242340087890625,"[0.07585342228412628, 0.03922012820839882, 0.03166351467370987, 0.029222439974546432, 0.029048480093479156]","[-0.006604194641113281, 0.0016813278198242188, -0.001216888427734375, -0.0028448104858398438, -0.004176139831542969]","[-0.007151381174723307, 0.0014668146769205729, -0.0015737374623616537, -0.0032212098439534506, -0.004593308766682943]"
tkg,gdelt,xERTE,17,73,8073,,5,-10.806774139404297,-10.843324661254883,-10.806774139404297,0.0,0.00017680339806247503,0.00017680339806247503,31,0.6,0.0,0.0,0.0,0.002046012878417969,0.0005100488662719727,0.0008983612060546875,0.0009710311889648442,"[0.07770819962024689, 0.039386287331581116, 0.03697148710489273, 0.03621833398938179, 0.03549472987651825]","[0.009611129760742188, 0.0045070648193359375, 0.005755424499511719, 0.00754547119140625, 0.004276275634765625]","[0.010944509506225587, 0.005341831843058268, 0.006701532999674481, 0.008520269393920898, 0.005042378107706706]"
tkg,gdelt,xERTE,17,74,8074,,5,-10.704800605773926,-10.799970626831055,-10.704800605773926,0.0,0.0001972386526176706,0.0001972386526176706,31,0.7999999999999999,0.0,0.0,0.0,0.0037542343139648437,0.0009376287460327148,0.001674652099609375,0.0018203735351562523,"[0.061061687767505646, 0.04695594683289528, 0.042787205427885056, 0.03370363265275955, 0.032601162791252136]","[0.019222259521484375, 0.02571868896484375, 0.015198707580566406, 0.012845993041992188, 0.013082504272460938]","[0.021408843994140628, 0.027923075358072924, 0.016946283976236983, 0.014304447174072267, 0.014587370554606117]"
tkg,gdelt,xERTE,17,75,8075,,5,-8.016059875488281,-8.012889862060547,-8.00864028930664,0.007419586181640625,0.0015432098880410194,0.0015625000232830644,22,-0.7,1.0,0.4,0.0,0.00039348602294921877,9.734630584716797e-05,0.00019168853759765625,0.0001710891723632814,"[0.07401712983846664, 0.037856124341487885, 0.03648756444454193, 0.03542466461658478, 0.035422433167696]","[-0.0062465667724609375, 0.0008859634399414062, 0.0010471343994140625, -0.0011339187622070312, 0.0014219284057617188]","[-0.00619052251180013, 0.0010996818542480468, 0.0012827873229980468, -0.0009983221689860028, 0.0016363620758056644]"
tkg,gdelt,xERTE,17,76,8076,,5,-9.833166122436523,-9.807991981506348,-9.807991981506348,0.02517414093017578,0.00028417163412086666,0.00028935185400769114,0,-0.7999999999999999,1.0,1.0,0.0,0.0003749847412109375,9.136199951171875e-05,0.00024700164794921875,0.00012303034464518229,"[0.08698729425668716, 0.049584753811359406, 0.03430415689945221, 0.030958320945501328, 0.030012143775820732]","[-0.010214805603027344, -0.004150390625, -0.006398200988769531, -0.0022640228271484375, -0.0026521682739257812]","[-0.010091002782185873, -0.0040137926737467446, -0.006453053156534831, -0.0021197954813639325, -0.002496496836344401]"
tkg,gdelt,xERTE,17,77,8077,,5,-9.815286636352539,-9.843854904174805,-9.815286636352539,0.0,0.0002720348129514605,0.0002720348129514605,31,0.7,0.0,0.0,0.0,0.0015005111694335938,0.00037453174591064455,0.0005807876586914062,0.0007177352905273436,"[0.06534922868013382, 0.043031539767980576, 0.03839008882641792, 0.034465618431568146, 0.034343354403972626]","[0.007061004638671875, 0.0038051605224609375, 0.00640106201171875, 0.003879547119140625, 0.0038328170776367188]","[0.00795439084370931, 0.004497957229614257, 0.007132959365844727, 0.004551124572753906, 0.004431835810343425]"
tkg,gdelt,xERTE,17,78,8078,,5,-9.104575157165527,-8.965003967285156,-8.965003967285156,0.1395711898803711,0.0004955401527695358,0.0005662514013238251,0,-0.9999999999999999,1.0,1.0,0.0,0.005224609375,0.0013046979904174805,0.0018892288208007812,0.002528953552246092,"[0.046129073947668076, 0.043916162103414536, 0.042166028171777725, 0.03429288789629936, 0.03113030269742012]","[-0.029379844665527344, -0.02890777587890625, -0.028038978576660156, -0.02434825897216797, -0.016251564025878906]","[-0.03231631914774576, -0.03162840207417806, -0.030694437026977536, -0.026741695404052735, -0.018190336227416993]"
tkg,gdelt,xERTE,17,79,8079,,5,-9.396681785583496,-9.422061920166016,-9.396681785583496,0.0,0.00038080732338130474,0.00038080732338130474,31,0.39999999999999997,0.0,0.0,0.0,0.0010034561157226563,0.0002505779266357422,0.00040435791015625,0.0004852294921875003,"[0.043212536722421646, 0.03518819063901901, 0.03415307030081749, 0.03189953789114952, 0.030794786289334297]","[0.008144378662109375, 0.005137443542480469, 0.0021915435791015625, 0.0017118453979492188, 0.005768775939941406]","[0.008783117930094403, 0.005641317367553711, 0.0026265939076741537, 0.0020817279815673827, 0.006247377395629882]"
tkg,gdelt,xERTE,17,80,8080,,5,-7.766039848327637,-7.760883331298828,-7.760392189025879,0.0056476593017578125,0.0020408162381500006,0.002061855746433139,17,0.3,0.0,0.6,0.0,0.0003354072570800781,8.356571197509766e-05,0.00015115737915039062,0.0001575469970703125,"[0.0374482236802578, 0.03521588817238808, 0.033575452864170074, 0.03141092136502266, 0.029151318594813347]","[0.00048065185546875, -0.0010547637939453125, -0.0024461746215820312, -0.0018205642700195312, 0.00047206878662109375]","[0.0003842910130818685, -0.001231074333190918, -0.002651174863179525, -0.0019954442977905273, 0.0003368854522705079]"
tkg,gdelt,xERTE,17,81,8081,,5,-10.457233428955078,-10.495649337768555,-10.457233428955078,0.0,0.00019252984202466905,0.00019252984202466905,31,-0.7999999999999999,0.0,0.0,0.0,0.0017637252807617188,0.00044002532958984373,0.0005283355712890625,0.0008468627929687497,"[0.0414545051753521, 0.034057993441820145, 0.033800117671489716, 0.03354146331548691, 0.03302064910531044]","[0.0044994354248046875, 0.006923675537109375, 0.0065402984619140625, 0.008512496948242188, 0.0077056884765625]","[0.005356502532958984, 0.007778358459472657, 0.007334820429484049, 0.009394836425781249, 0.008551390965779622]"
tkg,gdelt,xERTE,17,82,8082,,5,-11.476336479187012,-11.493549346923828,-11.476336479187012,0.0,0.00015174507279880345,0.00015174507279880345,31,0.8999999999999998,0.0,0.0,0.0,0.0002716064453125,6.814002990722657e-05,0.00012874603271484375,0.00013580322265625025,"[0.037092845886945724, 0.03407062962651253, 0.0338142104446888, 0.03190210089087486, 0.03097207099199295]","[0.006348609924316406, 0.0029859542846679688, 0.0036077499389648438, 0.0026750564575195312, 0.0009164810180664062]","[0.006574853261311849, 0.0031121412913004557, 0.0037365595499674487, 0.002797826131184896, 0.000991487503051758]"
tkg,gdelt,xERTE,17,83,8083,,5,-10.218494415283203,-10.238119125366211,-10.218494415283203,0.0,0.0002360160433454439,0.0002360160433454439,31,0.6,0.0,0.0,0.0,0.0012149810791015625,0.00030291080474853516,0.0005025863647460938,0.000579071044921875,"[0.03674306720495224, 0.03432031348347664, 0.033638834953308105, 0.03186868503689766, 0.03152298554778099]","[0.003955841064453125, 0.004398345947265625, 0.00551605224609375, 0.0022993087768554688, 0.0005598068237304688]","[0.004597059885660807, 0.005023590723673503, 0.006220451990763346, 0.002800655364990235, 0.000982952117919922]"
tkg,gdelt,xERTE,17,84,8084,,5,-7.832345485687256,-7.787563323974609,-7.787563323974609,0.044782161712646484,0.002710027154535055,0.002816901309415698,0,0.6,1.0,1.0,0.0,0.0016119956970214843,0.0004031538963317871,0.0005273818969726562,0.0007804870605468749,"[0.03546266257762909, 0.03443601354956627, 0.032827507704496384, 0.032233305275440216, 0.031151434406638145]","[-0.006702899932861328, -0.006284236907958984, -0.009379863739013672, -0.01001739501953125, -0.008495330810546875]","[-0.007464528083801269, -0.006981770197550457, -0.010230660438537598, -0.010849674542744953, -0.009255528450012207]"
tkg,gdelt,xERTE,17,85,8085,,5,-8.55491828918457,-8.51633071899414,-8.51633071899414,0.03858757019042969,0.0007843137136660516,0.0008285004296340048,0,-0.19999999999999998,1.0,1.0,0.0,0.0006504058837890625,0.0001630067825317383,0.000240325927734375,0.00032901763916015625,"[0.036884985864162445, 0.035090941935777664, 0.034932248294353485, 0.03484143689274788, 0.03480080887675285]","[-0.0081329345703125, -0.007464408874511719, -0.0061550140380859375, -0.008805274963378906, -0.006384849548339844]","[-0.008473857243855795, -0.007746601104736328, -0.006452624003092448, -0.009236558278401693, -0.006677929560343424]"
tkg,gdelt,xERTE,17,86,8086,,5,-4.0073442459106445,-3.9408693313598633,-3.9408693313598633,0.06647491455078125,1.0,1.0,0,0.49999999999999994,1.0,1.0,0.0,0.0026350975036621093,0.0006577968597412109,0.000804901123046875,0.0012760639190673826,"[0.04001675546169281, 0.03495354577898979, 0.03490879014134407, 0.032974973320961, 0.03029545396566391]","[-0.010579109191894531, -0.012167692184448242, -0.013407468795776367, -0.01133275032043457, -0.012607574462890625]","[-0.011866764227549237, -0.013472473621368407, -0.014762596289316811, -0.012533044815063477, -0.013840035597483317]"
